사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2018123100100235,2018년 12월 31일 13시,월요일,경기도 수원시 권선구 서둔동,중상사고,0,1,0,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,65세,상해없음,원동기,남,56세,중상
2018123100100257,2018년 12월 31일 14시,월요일,경기도 수원시 팔달구 우만동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51세,상해없음,이륜,남,35세,경상
2018123100100433,2018년 12월 31일 18시,월요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,25세,상해없음,승용,남,35세,경상
2018123100100434,2018년 12월 31일 18시,월요일,경기도 수원시 팔달구 인계동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,28세,상해없음,승용,남,40세,경상
2018123100100566,2018년 12월 31일 21시,월요일,경기도 수원시 권선구 구운동,중상사고,0,1,4,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,여,22세,상해없음,승합,남,51세,중상
2018123100100590,2018년 12월 31일 22시,월요일,경기도 수원시 장안구 정자동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,47세,상해없음,보행자,남,13세,경상
2019010100100006,2019년 1월 1일 00시,화요일,경기도 수원시 팔달구 고등동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,흐림,교차로 - 교차로안,승용,남,25세,기타불명,승용,남,67세,경상
2019010100100026,2019년 1월 1일 01시,화요일,경기도 수원시 장안구 율전동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,화물,남,50세,경상
2019010100100066,2019년 1월 1일 04시,화요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,승용,남,27세,경상
2019010100100102,2019년 1월 1일 07시,화요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,기타불명,보행자,남,20세,경상
2019010100100107,2019년 1월 1일 08시,화요일,경기도 수원시 팔달구 북수동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로안,승합,남,62세,상해없음,승용,여,26세,경상
2019010100100108,2019년 1월 1일 08시,화요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,자전거,남,78세,경상,승용,여,46세,상해없음
2019010100100210,2019년 1월 1일 15시,화요일,경기도 수원시 팔달구 인계동,중상사고,0,1,0,0,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,31세,상해없음,승용,남,51세,중상
2019010100100279,2019년 1월 1일 19시,화요일,경기도 수원시 장안구 정자동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,34세,상해없음,이륜,남,46세,중상
2019010100100309,2019년 1월 1일 20시,화요일,경기도 수원시 영통구 망포동,경상사고,0,0,4,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,여,29세,상해없음,승용,여,41세,경상
2019010200100087,2019년 1월 2일 07시,수요일,경기도 수원시 권선구 고색동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,건설기계,남,50세,상해없음,승용,여,58세,경상
2019010200100145,2019년 1월 2일 10시,수요일,경기도 수원시 팔달구 우만동,중상사고,0,1,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,34세,상해없음,승용,남,25세,중상
2019010200100150,2019년 1월 2일 10시,수요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,주차장 - 주차장,승용,남,54세,상해없음,보행자,여,48세,경상
2019010200100172,2019년 1월 2일 11시,수요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,28세,경상,승용,여,36세,상해없음
2019010200100274,2019년 1월 2일 15시,수요일,경기도 수원시 장안구 율전동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,승용,여,31세,상해없음,보행자,여,37세,중상
2019010200100332,2019년 1월 2일 17시,수요일,경기도 수원시 팔달구 매산로2가,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,57세,상해없음,승합,남,55세,경상
2019010200100487,2019년 1월 2일 21시,수요일,경기도 수원시 팔달구 매산로1가,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,65세,상해없음,승용,여,28세,경상
2019010300100065,2019년 1월 3일 05시,목요일,경기도 수원시 팔달구 인계동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,보행자,남,22세,중상
2019010300100066,2019년 1월 3일 05시,목요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,29세,상해없음,이륜,남,46세,경상
2019010300100076,2019년 1월 3일 06시,목요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,71세,경상
2019010300100087,2019년 1월 3일 07시,목요일,경기도 수원시 권선구 고색동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,화물,남,38세,상해없음,보행자,여,55세,경상
2019010300100088,2019년 1월 3일 07시,목요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,37세,상해없음,승용,여,36세,경상
2019010300100106,2019년 1월 3일 08시,목요일,경기도 수원시 권선구 세류동,중상사고,0,1,1,0,차대차 - 기타,안전거리미확보,건조,맑음,기타 - 기타,승합,여,59세,상해없음,승용,여,56세,중상
2019010300100130,2019년 1월 3일 09시,목요일,경기도 수원시 팔달구 지동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,15세,상해없음,보행자,남,83세,경상
2019010300100178,2019년 1월 3일 11시,목요일,경기도 수원시 장안구 정자동,중상사고,0,1,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승합,남,58세,상해없음,승용,남,51세,경상
2019010300100182,2019년 1월 3일 11시,목요일,경기도 수원시 권선구 서둔동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,26세,상해없음,승용,여,49세,경상
2019010300100204,2019년 1월 3일 12시,목요일,경기도 수원시 팔달구 매산로1가,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,33세,상해없음,승합,남,60세,경상
2019010300100259,2019년 1월 3일 14시,목요일,경기도 수원시 팔달구 우만동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승합,남,48세,상해없음,승용,여,35세,경상
2019010300100263,2019년 1월 3일 14시,목요일,경기도 수원시 권선구 서둔동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,56세,상해없음,보행자,여,85세,중상
2019010300100379,2019년 1월 3일 18시,목요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,54세,상해없음,승용,남,25세,경상
2019010300100380,2019년 1월 3일 18시,목요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,23세,상해없음,승용,여,35세,경상
2019010300100383,2019년 1월 3일 18시,목요일,경기도 수원시 영통구 이의동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 터널,승용,여,29세,상해없음,화물,남,63세,경상
2019010300100433,2019년 1월 3일 19시,목요일,경기도 수원시 팔달구 인계동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,보행자,여,70세,중상
2019010300100435,2019년 1월 3일 19시,목요일,경기도 수원시 권선구 서둔동,경상사고,0,0,1,0,차대사람 - 보도통행중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,여,37세,상해없음,보행자,남,31세,경상
2019010300100507,2019년 1월 3일 23시,목요일,경기도 수원시 팔달구 우만동,경상사고,0,0,1,0,차대차 - 추돌,신호위반,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,승용,남,28세,경상
2019010400100035,2019년 1월 4일 02시,금요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,58세,상해없음,보행자,여,83세,경상
2019010400100080,2019년 1월 4일 07시,금요일,경기도 수원시 권선구 권선동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,37세,상해없음,승용,남,54세,중상
2019010400100100,2019년 1월 4일 08시,금요일,경기도 수원시 장안구 율전동,부상신고사고,0,0,0,1,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,원동기,남,17세,부상신고,승합,남,63세,상해없음
2019010400100105,2019년 1월 4일 08시,금요일,경기도 수원시 영통구 영통동,중상사고,0,1,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,61세,상해없음,승용,여,45세,경상
2019010400100249,2019년 1월 4일 14시,금요일,경기도 수원시 영통구 영통동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,43세,상해없음,자전거,여,25세,중상
2019010400100250,2019년 1월 4일 14시,금요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,57세,상해없음,승용,남,68세,경상
2019010400100359,2019년 1월 4일 18시,금요일,경기도 수원시 장안구 천천동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,승용,여,34세,상해없음,보행자,여,10세,경상
2019010400100365,2019년 1월 4일 18시,금요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,30세,상해없음,보행자,남,10세,경상
2019010400100463,2019년 1월 4일 20시,금요일,경기도 수원시 팔달구 매산로3가,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,54세,상해없음,승용,남,60세,경상
2019010500100057,2019년 1월 5일 02시,토요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,18세,경상,,,,
2019010500100071,2019년 1월 5일 03시,토요일,경기도 수원시 권선구 권선동,중상사고,0,1,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,61세,상해없음,승용,남,50세,중상
2019010500100092,2019년 1월 5일 05시,토요일,경기도 수원시 권선구 탑동,중상사고,0,1,0,1,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,73세,상해없음,승용,남,56세,중상
2019010500100322,2019년 1월 5일 16시,토요일,경기도 수원시 장안구 율전동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,73세,상해없음,보행자,여,67세,중상
2019010500100323,2019년 1월 5일 16시,토요일,경기도 수원시 팔달구 팔달로2가,부상신고사고,0,0,0,1,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,52세,상해없음,,,,
2019010500100394,2019년 1월 5일 18시,토요일,경기도 수원시 권선구 권선동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,보행자,여,85세,중상
2019010500100453,2019년 1월 5일 20시,토요일,경기도 수원시 장안구 파장동,중상사고,0,1,0,0,차대사람 - 보도통행중,기타,건조,맑음,기타 - 기타,승용,남,60세,상해없음,보행자,남,72세,중상
2019010500100454,2019년 1월 5일 20시,토요일,경기도 수원시 장안구 정자동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,보행자,남,56세,중상
2019010500100458,2019년 1월 5일 20시,토요일,경기도 수원시 영통구 원천동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,60세,상해없음,승용,남,33세,상해없음
2019010500100508,2019년 1월 5일 23시,토요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,36세,상해없음,승용,남,32세,경상
2019010600100044,2019년 1월 6일 02시,일요일,경기도 수원시 권선구 세류동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,27세,기타불명,승용,남,60세,경상
2019010600100049,2019년 1월 6일 03시,일요일,경기도 수원시 팔달구 인계동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,43세,상해없음,보행자,남,34세,중상
2019010600100051,2019년 1월 6일 03시,일요일,경기도 수원시 팔달구 매산로2가,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,30세,기타불명,승용,남,65세,경상
2019010600100075,2019년 1월 6일 06시,일요일,경기도 수원시 권선구 권선동,중상사고,0,1,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,52세,상해없음,승용,남,28세,경상
2019010600100195,2019년 1월 6일 14시,일요일,경기도 수원시 장안구 조원동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,67세,상해없음,보행자,여,74세,중상
2019010600100237,2019년 1월 6일 16시,일요일,경기도 수원시 장안구 영화동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,61세,상해없음,승용,여,29세,경상
2019010600100257,2019년 1월 6일 17시,일요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,46세,상해없음,승용,남,59세,경상
2019010600100277,2019년 1월 6일 18시,일요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,53세,상해없음,이륜,남,41세,경상
2019010600100300,2019년 1월 6일 19시,일요일,경기도 수원시 장안구 연무동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,46세,상해없음,승용,남,54세,중상
2019010700100110,2019년 1월 7일 08시,월요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,32세,상해없음,자전거,남,22세,경상
2019010700100111,2019년 1월 7일 08시,월요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,44세,상해없음,승용,남,35세,경상
2019010700100112,2019년 1월 7일 08시,월요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,54세,상해없음,보행자,여,7세,경상
2019010700100115,2019년 1월 7일 08시,월요일,경기도 수원시 권선구 평동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,65세,상해없음,승합,남,47세,경상
2019010700100245,2019년 1월 7일 13시,월요일,경기도 수원시 팔달구 화서동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,화물,남,69세,상해없음,승용,여,48세,경상
2019010700100246,2019년 1월 7일 13시,월요일,경기도 수원시 팔달구 우만동,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,28세,상해없음,승용,여,45세,중상
2019010700100309,2019년 1월 7일 15시,월요일,경기도 수원시 장안구 정자동,경상사고,0,0,2,0,차대차 - 기타,불법유턴,건조,맑음,교차로 - 교차로안,승합,남,63세,상해없음,승용,여,42세,경상
2019010700100312,2019년 1월 7일 15시,월요일,경기도 수원시 권선구 탑동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,64세,상해없음,이륜,남,59세,중상
2019010700100393,2019년 1월 7일 18시,월요일,경기도 수원시 장안구 송죽동,경상사고,0,0,2,0,차대차 - 정면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,63세,상해없음,승용,남,43세,경상
2019010700100440,2019년 1월 7일 19시,월요일,경기도 수원시 권선구 서둔동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,32세,경상,승용,남,46세,경상
2019010700100475,2019년 1월 7일 20시,월요일,경기도 수원시 팔달구 화서동,경상사고,0,0,2,0,차대차 - 추돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,47세,상해없음,승용,남,63세,경상
2019010800100036,2019년 1월 8일 01시,화요일,경기도 수원시 권선구 곡반정동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,31세,상해없음,승용,남,48세,경상
2019010800100140,2019년 1월 8일 09시,화요일,경기도 수원시 팔달구 화서동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,39세,상해없음,승용,남,35세,경상
2019010800100199,2019년 1월 8일 11시,화요일,경기도 수원시 권선구 권선동,중상사고,0,1,1,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,61세,상해없음,승합,남,49세,경상
2019010800100342,2019년 1월 8일 16시,화요일,경기도 수원시 권선구 권선동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,44세,상해없음,건설기계,남,38세,중상
2019010800100367,2019년 1월 8일 17시,화요일,경기도 수원시 영통구 이의동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,21세,상해없음,승용,여,37세,중상
2019010800100409,2019년 1월 8일 18시,화요일,경기도 수원시 영통구 원천동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,20세,상해없음,승용,남,61세,경상
2019010800100445,2019년 1월 8일 19시,화요일,경기도 수원시 팔달구 화서동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,61세,상해없음,이륜,남,22세,경상
2019010800100446,2019년 1월 8일 19시,화요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,기타 - 기타,승용,여,38세,상해없음,승용,남,56세,경상
2019010800100502,2019년 1월 8일 21시,화요일,경기도 수원시 권선구 구운동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,이륜,남,26세,경상
2019010900100105,2019년 1월 9일 08시,수요일,경기도 수원시 팔달구 인계동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,64세,상해없음,보행자,남,75세,중상
2019010900100106,2019년 1월 9일 08시,수요일,경기도 수원시 영통구 영통동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,39세,상해없음,승용,남,42세,경상
2019010900100127,2019년 1월 9일 09시,수요일,경기도 수원시 장안구 정자동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,59세,경상,승용,남,27세,경상
2019010900100158,2019년 1월 9일 10시,수요일,경기도 수원시 영통구 영통동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,화물,남,65세,상해없음,승용,남,45세,경상
2019010900100215,2019년 1월 9일 12시,수요일,경기도 수원시 권선구 금곡동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,32세,상해없음,이륜,남,46세,중상
2019010900100293,2019년 1월 9일 15시,수요일,경기도 수원시 장안구 파장동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,보행자,여,56세,경상
2019010900100295,2019년 1월 9일 15시,수요일,경기도 수원시 영통구 원천동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,50세,상해없음,승용,여,25세,경상
2019010900100297,2019년 1월 9일 15시,수요일,경기도 수원시 팔달구 매산로2가,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,기타 - 기타,이륜,남,39세,상해없음,자전거,남,55세,경상
2019010900100332,2019년 1월 9일 16시,수요일,경기도 수원시 영통구 이의동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,이륜,남,38세,중상
2019010900100365,2019년 1월 9일 17시,수요일,경기도 수원시 권선구 고색동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,24세,상해없음,승용,남,52세,경상
2019010900100390,2019년 1월 9일 18시,수요일,경기도 수원시 장안구 정자동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,73세,상해없음,승용,남,59세,경상
2019010900100402,2019년 1월 9일 18시,수요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,54세,상해없음,승용,여,25세,경상
2019010900100530,2019년 1월 9일 22시,수요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,46세,상해없음,특수,남,26세,경상
2019010900100548,2019년 1월 9일 23시,수요일,경기도 수원시 장안구 정자동,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,55세,상해없음,승용,남,23세,경상
2019011000100047,2019년 1월 10일 04시,목요일,경기도 수원시 권선구 탑동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,15세,상해없음,승용,남,60세,경상
2019011000100053,2019년 1월 10일 05시,목요일,경기도 수원시 팔달구 매산로1가,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,55세,상해없음,승용,남,43세,경상
2019011000100066,2019년 1월 10일 06시,목요일,경기도 수원시 영통구 하동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,19세,상해없음,승합,남,53세,상해없음
2019011000100067,2019년 1월 10일 06시,목요일,경기도 수원시 장안구 하광교동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,52세,중상
2019011000100130,2019년 1월 10일 09시,목요일,경기도 수원시 권선구 곡반정동,경상사고,0,0,2,0,차대차 - 기타,차로위반,건조,맑음,단일로 - 기타,승용,여,49세,상해없음,승합,남,59세,상해없음
2019011000100384,2019년 1월 10일 18시,목요일,경기도 수원시 권선구 금곡동,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,건조,맑음,교차로 - 교차로부근,승용,남,56세,상해없음,이륜,남,23세,경상
2019011000100444,2019년 1월 10일 19시,목요일,경기도 수원시 권선구 금곡동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승합,여,54세,상해없음,보행자,여,71세,중상
2019011000100533,2019년 1월 10일 23시,목요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 후진중충돌,불법유턴,건조,맑음,교차로 - 교차로안,승용,여,64세,상해없음,승용,여,46세,경상
2019011100100028,2019년 1월 11일 00시,금요일,경기도 수원시 장안구 천천동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,원동기,남,28세,상해없음,보행자,남,41세,중상
2019011100100096,2019년 1월 11일 06시,금요일,경기도 수원시 영통구 망포동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,61세,상해없음,승용,남,32세,경상
2019011100100118,2019년 1월 11일 07시,금요일,경기도 수원시 팔달구 화서동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,64세,상해없음,,,,
2019011100100225,2019년 1월 11일 11시,금요일,경기도 수원시 권선구 금곡동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,이륜,남,83세,경상,승용,남,49세,상해없음
2019011100100226,2019년 1월 11일 11시,금요일,경기도 수원시 영통구 하동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,64세,상해없음,승용,남,74세,경상
2019011100100442,2019년 1월 11일 18시,금요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,승용,여,68세,상해없음,이륜,남,35세,경상
2019011100100597,2019년 1월 11일 23시,금요일,경기도 수원시 권선구 호매실동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,38세,상해없음,화물,남,54세,경상
2019011200100022,2019년 1월 12일 00시,토요일,경기도 수원시 권선구 권선동,경상사고,0,0,2,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,33세,상해없음,보행자,남,42세,경상
2019011200100084,2019년 1월 12일 04시,토요일,경기도 수원시 팔달구 우만동,중상사고,0,1,0,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,건설기계,남,61세,상해없음,승용,여,68세,중상
2019011200100164,2019년 1월 12일 09시,토요일,경기도 수원시 권선구 권선동,중상사고,0,1,0,0,차량단독 - 기타,기타,건조,맑음,기타 - 기타,승합,남,58세,상해없음,,,,
2019011200100226,2019년 1월 12일 11시,토요일,경기도 수원시 권선구 세류동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 지하차도(도로)내,승합,남,58세,경상,승용,남,29세,경상
