사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2023111600100311,2023년 11월 16일 16시,목요일,경기도 수원시 권선구 구운동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,단일로 - 기타,화물,남,53세,상해없음,승용,남,41세,경상
2023111600100439,2023년 11월 16일 18시,목요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,승용,여,48세,상해없음,보행자,여,32세,경상
2023111600100440,2023년 11월 16일 18시,목요일,경기도 수원시 영통구 신동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,젖음/습기,비,기타 - 기타,승용,여,25세,상해없음,승용,남,42세,경상
2023111600100512,2023년 11월 16일 19시,목요일,경기도 수원시 장안구 율전동,부상신고사고,0,0,0,1,차대차 - 기타,교차로운행방법위반,젖음/습기,비,교차로 - 교차로안,승용,여,76세,상해없음,이륜,남,42세,부상신고
2023111600100521,2023년 11월 16일 19시,목요일,경기도 수원시 영통구 망포동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,젖음/습기,흐림,교차로 - 교차로안,승용,여,53세,상해없음,이륜,남,31세,경상
2023111600100522,2023년 11월 16일 19시,목요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,31세,상해없음,이륜,남,21세,경상
2023111600100612,2023년 11월 16일 22시,목요일,경기도 수원시 팔달구 매산로1가,경상사고,0,0,1,0,차대사람 - 보도통행중,기타,젖음/습기,비,기타 - 기타,이륜,남,62세,상해없음,보행자,남,39세,경상
2023111700100053,2023년 11월 17일 06시,금요일,경기도 수원시 장안구 파장동,부상신고사고,0,0,0,1,차량단독 - 공작물충돌,안전운전불이행,서리/결빙,흐림,단일로 - 기타,화물,남,31세,부상신고,,,,
2023111700100060,2023년 11월 17일 06시,금요일,경기도 수원시 권선구 오목천동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,젖음/습기,맑음,교차로 - 교차로횡단보도내,승용,남,25세,상해없음,보행자,여,27세,중상
2023111700100061,2023년 11월 17일 06시,금요일,경기도 수원시 권선구 고색동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,화물,남,32세,상해없음,승용,남,49세,경상
2023111700100100,2023년 11월 17일 08시,금요일,경기도 수원시 장안구 파장동,경상사고,0,0,2,1,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,77세,상해없음,승용,남,63세,부상신고
2023111700100101,2023년 11월 17일 08시,금요일,경기도 수원시 장안구 영화동,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,자전거,남,18세,경상,승용,남,37세,상해없음
2023111700100112,2023년 11월 17일 08시,금요일,경기도 수원시 권선구 당수동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,서리/결빙,맑음,단일로 - 교량,승용,여,51세,경상,승용,여,61세,상해없음
2023111700100193,2023년 11월 17일 10시,금요일,경기도 수원시 팔달구 지동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,흐림,교차로 - 교차로안,승용,남,43세,경상,화물,남,27세,상해없음
2023111700100197,2023년 11월 17일 10시,금요일,경기도 수원시 권선구 서둔동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,68세,상해없음,보행자,여,44세,중상
2023111700100227,2023년 11월 17일 11시,금요일,경기도 수원시 장안구 율전동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,단일로 - 기타,화물,남,45세,상해없음,보행자,여,57세,중상
2023111700100228,2023년 11월 17일 11시,금요일,경기도 수원시 팔달구 지동,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,건조,흐림,교차로 - 교차로부근,건설기계,남,44세,상해없음,보행자,여,71세,사망
2023111700100236,2023년 11월 17일 11시,금요일,경기도 수원시 권선구 당수동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,젖음/습기,눈,교차로 - 교차로안,승용,남,62세,기타불명,승용,남,24세,경상
2023111700100310,2023년 11월 17일 13시,금요일,경기도 수원시 장안구 정자동,경상사고,0,0,1,0,차대차 - 기타,직진우회전진행방해,건조,흐림,교차로 - 교차로안,승용,여,37세,상해없음,이륜,남,59세,경상
2023111700100315,2023년 11월 17일 13시,금요일,경기도 수원시 영통구 영통동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,여,50세,상해없음,이륜,남,29세,경상
2023111700100343,2023년 11월 17일 14시,금요일,경기도 수원시 권선구 고색동,중상사고,0,2,0,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,42세,중상,승용,남,29세,중상
2023111700100426,2023년 11월 17일 16시,금요일,경기도 수원시 영통구 망포동,경상사고,0,0,1,0,차대차 - 추돌,신호위반,건조,맑음,단일로 - 지하차도(도로)내,화물,남,57세,상해없음,승용,여,53세,경상
2023111700100428,2023년 11월 17일 16시,금요일,경기도 수원시 권선구 오목천동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,20세,상해없음,승용,여,42세,경상
2023111700100523,2023년 11월 17일 18시,금요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,여,38세,상해없음,승용,여,28세,경상
2023111700100526,2023년 11월 17일 18시,금요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,29세,기타불명,승용,여,32세,경상
2023111700100590,2023년 11월 17일 19시,금요일,경기도 수원시 팔달구 우만동,중상사고,0,1,0,0,차대사람 - 횡단중,중앙선침범,건조,맑음,교차로 - 교차로안,화물,남,29세,상해없음,보행자,여,36세,중상
2023111700100635,2023년 11월 17일 20시,금요일,경기도 수원시 권선구 탑동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,63세,경상,승용,남,26세,상해없음
2023111700100660,2023년 11월 17일 21시,금요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,68세,상해없음,승용,남,30세,경상
2023111700100661,2023년 11월 17일 21시,금요일,경기도 수원시 권선구 구운동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,이륜,남,20세,기타불명,이륜,남,53세,경상
2023111700100696,2023년 11월 17일 22시,금요일,경기도 수원시 팔달구 매교동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,흐림,교차로 - 교차로안,승용,남,62세,상해없음,승용,남,29세,경상
2023111700100723,2023년 11월 17일 23시,금요일,경기도 수원시 장안구 정자동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,여,62세,상해없음,보행자,남,52세,경상
2023111700100727,2023년 11월 17일 23시,금요일,경기도 수원시 권선구 오목천동,경상사고,0,0,3,0,차대차 - 추돌,신호위반,건조,흐림,교차로 - 교차로안,승용,남,27세,상해없음,승합,남,50세,상해없음
2023111800100040,2023년 11월 18일 03시,토요일,경기도 수원시 팔달구 매산로1가,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,흐림,교차로 - 교차로안,승합,남,23세,상해없음,승용,여,30세,경상
2023111800100048,2023년 11월 18일 04시,토요일,경기도 수원시 권선구 서둔동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,76세,경상,승용,남,44세,기타불명
2023111800100173,2023년 11월 18일 10시,토요일,경기도 수원시 영통구 영통동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,개인형이동수단(PM),남,57세,상해없음,보행자,여,63세,경상
2023111800100210,2023년 11월 18일 11시,토요일,경기도 수원시 권선구 세류동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,53세,상해없음,승용,여,31세,경상
2023111800100211,2023년 11월 18일 11시,토요일,경기도 수원시 권선구 오목천동,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,50세,상해없음,승용,여,50세,경상
2023111800100293,2023년 11월 18일 13시,토요일,경기도 수원시 영통구 영통동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,34세,상해없음,승용,여,37세,경상
2023111800100297,2023년 11월 18일 13시,토요일,경기도 수원시 권선구 구운동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,70세,상해없음,승용,여,39세,경상
2023111800100327,2023년 11월 18일 14시,토요일,경기도 수원시 장안구 조원동,경상사고,0,0,3,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,44세,기타불명,승용,여,25세,경상
2023111800100328,2023년 11월 18일 14시,토요일,경기도 수원시 팔달구 우만동,중상사고,0,2,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,단일로 - 기타,승용,남,21세,경상,승용,남,29세,중상
2023111800100472,2023년 11월 18일 18시,토요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로안,이륜,남,37세,상해없음,이륜,남,34세,경상
2023111800100529,2023년 11월 18일 20시,토요일,경기도 수원시 팔달구 우만동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,54세,상해없음,승용,남,66세,경상
2023111800100564,2023년 11월 18일 22시,토요일,경기도 수원시 영통구 영통동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,51세,상해없음,보행자,남,44세,경상
2023111900100002,2023년 11월 19일 00시,일요일,경기도 수원시 팔달구 인계동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,53세,상해없음,이륜,남,31세,경상
2023111900100047,2023년 11월 19일 06시,일요일,경기도 수원시 팔달구 지동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,35세,상해없음,승용,남,69세,경상
2023111900100069,2023년 11월 19일 08시,일요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,남,61세,기타불명,보행자,여,61세,경상
2023111900100128,2023년 11월 19일 11시,일요일,경기도 수원시 팔달구 북수동,경상사고,0,0,5,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,25세,상해없음,승용,남,76세,경상
2023111900100244,2023년 11월 19일 15시,일요일,경기도 수원시 팔달구 중동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,58세,부상신고,승용,남,61세,상해없음
2023111900100272,2023년 11월 19일 16시,일요일,경기도 수원시 팔달구 인계동,경상사고,0,0,2,0,차대차 - 측면충돌,차로위반,건조,맑음,교차로 - 교차로부근,승용,여,70세,경상,승용,여,41세,경상
2023112000100045,2023년 11월 20일 07시,월요일,경기도 수원시 장안구 조원동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,남,48세,상해없음,승용,남,30세,경상
2023112000100097,2023년 11월 20일 08시,월요일,경기도 수원시 권선구 고색동,경상사고,0,0,1,0,차대차 - 추돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,61세,기타불명,승용,남,38세,경상
2023112000100231,2023년 11월 20일 11시,월요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,남,63세,상해없음,보행자,남,62세,경상
2023112000100315,2023년 11월 20일 13시,월요일,경기도 수원시 팔달구 화서동,사망사고,1,0,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,여,57세,상해없음,보행자,여,83세,사망
2023112000100318,2023년 11월 20일 13시,월요일,경기도 수원시 영통구 매탄동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,62세,상해없음,이륜,남,36세,경상
2023112000100321,2023년 11월 20일 13시,월요일,경기도 수원시 권선구 구운동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,62세,기타불명,보행자,여,43세,경상
2023112000100352,2023년 11월 20일 14시,월요일,경기도 수원시 장안구 연무동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,건설기계,남,54세,상해없음,승용,남,28세,중상
2023112000100440,2023년 11월 20일 16시,월요일,경기도 수원시 팔달구 팔달로3가,경상사고,0,0,1,1,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,73세,부상신고,승용,남,67세,경상
2023112000100444,2023년 11월 20일 16시,월요일,경기도 수원시 영통구 이의동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,59세,상해없음,승용,남,68세,경상
2023112000100518,2023년 11월 20일 18시,월요일,경기도 수원시 팔달구 화서동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,여,65세,상해없음,승용,남,35세,경상
2023112000100519,2023년 11월 20일 18시,월요일,경기도 수원시 팔달구 우만동,중상사고,0,1,2,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,63세,상해없음,,,,
2023112000100574,2023년 11월 20일 19시,월요일,경기도 수원시 영통구 원천동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,승용,남,25세,경상
2023112000100670,2023년 11월 20일 23시,월요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,19세,상해없음,보행자,남,23세,경상
2023112000100671,2023년 11월 20일 23시,월요일,경기도 수원시 팔달구 매교동,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승합,남,66세,상해없음,승용,남,25세,경상
2023112100100021,2023년 11월 21일 03시,화요일,경기도 수원시 권선구 호매실동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,33세,상해없음,승용,남,58세,경상
2023112100100094,2023년 11월 21일 08시,화요일,경기도 수원시 장안구 율전동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,보행자,남,75세,경상
2023112100100095,2023년 11월 21일 08시,화요일,경기도 수원시 장안구 천천동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,52세,상해없음,승용,남,68세,경상
2023112100100158,2023년 11월 21일 09시,화요일,경기도 수원시 장안구 송죽동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,여,35세,중상
2023112100100200,2023년 11월 21일 10시,화요일,경기도 수원시 팔달구 교동,부상신고사고,0,0,0,1,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,58세,상해없음,보행자,남,54세,부상신고
2023112100100261,2023년 11월 21일 12시,화요일,경기도 수원시 장안구 정자동,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,63세,상해없음,이륜,남,65세,경상
2023112100100298,2023년 11월 21일 13시,화요일,경기도 수원시 영통구 이의동,중상사고,0,1,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,30세,중상,승용,여,38세,경상
2023112100100328,2023년 11월 21일 14시,화요일,경기도 수원시 권선구 고색동,중상사고,0,2,2,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,45세,상해없음,승용,남,26세,경상
2023112100100468,2023년 11월 21일 17시,화요일,경기도 수원시 장안구 영화동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,64세,상해없음,승용,여,34세,경상
2023112100100469,2023년 11월 21일 17시,화요일,경기도 수원시 장안구 천천동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,64세,상해없음,승용,남,27세,경상
2023112100100529,2023년 11월 21일 18시,화요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,43세,상해없음,자전거,여,16세,경상
2023112100100532,2023년 11월 21일 18시,화요일,경기도 수원시 권선구 호매실동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,62세,상해없음,승용,남,46세,경상
2023112100100585,2023년 11월 21일 19시,화요일,경기도 수원시 장안구 정자동,경상사고,0,0,2,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,34세,상해없음,승용,남,31세,경상
2023112100100595,2023년 11월 21일 19시,화요일,경기도 수원시 권선구 입북동,경상사고,0,0,1,1,차대차 - 추돌,안전운전불이행,건조,흐림,단일로 - 기타,승용,남,30세,부상신고,승용,남,29세,경상
2023112100100666,2023년 11월 21일 22시,화요일,경기도 수원시 장안구 영화동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,68세,상해없음,승용,남,34세,경상
2023112100100670,2023년 11월 21일 22시,화요일,경기도 수원시 영통구 영통동,중상사고,0,1,0,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,이륜,남,43세,중상,승용,여,20세,상해없음
2023112200100005,2023년 11월 22일 00시,수요일,경기도 수원시 장안구 정자동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,32세,상해없음,승용,남,61세,경상
2023112200100033,2023년 11월 22일 05시,수요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,40세,상해없음,승용,남,53세,경상
2023112200100047,2023년 11월 22일 06시,수요일,경기도 수원시 장안구 이목동,경상사고,0,0,1,0,차대차 - 후진중충돌,불법유턴,건조,맑음,단일로 - 기타,화물,남,53세,상해없음,승용,남,55세,경상
2023112200100106,2023년 11월 22일 08시,수요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,32세,상해없음,자전거,여,41세,경상
2023112200100107,2023년 11월 22일 08시,수요일,경기도 수원시 영통구 영통동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,여,62세,상해없음,승용,남,31세,경상
2023112200100109,2023년 11월 22일 08시,수요일,경기도 수원시 권선구 고색동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,46세,상해없음,개인형이동수단(PM),여,43세,경상
2023112200100195,2023년 11월 22일 10시,수요일,경기도 수원시 팔달구 화서동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,31세,기타불명,승용,남,53세,경상
2023112200100196,2023년 11월 22일 10시,수요일,경기도 수원시 팔달구 화서동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,37세,상해없음,승용,남,39세,경상
2023112200100228,2023년 11월 22일 11시,수요일,경기도 수원시 팔달구 우만동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,64세,상해없음,이륜,남,25세,경상
2023112200100265,2023년 11월 22일 12시,수요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,30세,상해없음,보행자,여,40세,경상
2023112200100266,2023년 11월 22일 12시,수요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,58세,상해없음,이륜,남,51세,경상
2023112200100295,2023년 11월 22일 13시,수요일,경기도 수원시 장안구 파장동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,68세,상해없음,승용,남,54세,경상
2023112200100326,2023년 11월 22일 14시,수요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 기타,교차로운행방법위반,건조,맑음,단일로 - 기타,승용,남,77세,상해없음,승합,남,48세,경상
2023112200100437,2023년 11월 22일 17시,수요일,경기도 수원시 권선구 구운동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,54세,기타불명,승용,남,42세,경상
2023112200100474,2023년 11월 22일 18시,수요일,경기도 수원시 장안구 정자동,중상사고,0,1,0,1,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,여,29세,상해없음,이륜,남,36세,중상
2023112200100475,2023년 11월 22일 18시,수요일,경기도 수원시 팔달구 우만동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,54세,상해없음,승용,여,34세,경상
2023112200100543,2023년 11월 22일 19시,수요일,경기도 수원시 권선구 금곡동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,31세,상해없음,승용,남,33세,경상
2023112200100627,2023년 11월 22일 23시,수요일,경기도 수원시 영통구 망포동,경상사고,0,0,1,0,차량단독 - 전도전복 - 전도,안전운전불이행,건조,맑음,교차로 - 교차로부근,개인형이동수단(PM),남,38세,경상,,,,
2023112300100062,2023년 11월 23일 07시,목요일,경기도 수원시 영통구 영통동,부상신고사고,0,0,0,1,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,개인형이동수단(PM),남,36세,부상신고,승용,남,25세,상해없음
2023112300100094,2023년 11월 23일 08시,목요일,경기도 수원시 권선구 세류동,경상사고,0,0,1,0,차대차 - 측면충돌,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,화물,남,25세,상해없음,자전거,여,14세,경상
2023112300100138,2023년 11월 23일 09시,목요일,경기도 수원시 권선구 구운동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,68세,상해없음,보행자,남,60세,경상
2023112300100254,2023년 11월 23일 13시,목요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 측면충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,화물,남,65세,상해없음,승용,여,42세,경상
2023112300100390,2023년 11월 23일 17시,목요일,경기도 수원시 영통구 이의동,중상사고,0,1,5,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승합,남,64세,상해없음,승용,남,38세,중상
2023112300100431,2023년 11월 23일 18시,목요일,경기도 수원시 장안구 파장동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,46세,기타불명,화물,남,34세,경상
2023112300100441,2023년 11월 23일 18시,목요일,경기도 수원시 권선구 당수동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,여,48세,상해없음,보행자,여,80세,경상
2023112300100613,2023년 11월 23일 23시,목요일,경기도 수원시 권선구 금곡동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,38세,상해없음,,,,
2023112400100176,2023년 11월 24일 10시,금요일,경기도 수원시 영통구 하동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,건조,맑음,교차로 - 교차로안,승합,남,49세,상해없음,자전거,남,30세,경상
2023112400100285,2023년 11월 24일 13시,금요일,경기도 수원시 장안구 영화동,경상사고,0,0,1,1,차대차 - 정면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,48세,부상신고,승용,여,56세,경상
2023112400100291,2023년 11월 24일 13시,금요일,경기도 수원시 영통구 영통동,경상사고,0,0,1,0,차대차 - 측면충돌,불법유턴,건조,맑음,교차로 - 교차로안,개인형이동수단(PM),여,28세,경상,승용,남,39세,상해없음
2023112400100292,2023년 11월 24일 13시,금요일,경기도 수원시 권선구 서둔동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,50세,상해없음,자전거,남,59세,중상
2023112400100293,2023년 11월 24일 13시,금요일,경기도 수원시 권선구 오목천동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,60세,상해없음,승용,여,57세,경상
2023112400100327,2023년 11월 24일 14시,금요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,66세,상해없음,보행자,여,12세,경상
2023112400100648,2023년 11월 24일 21시,금요일,경기도 수원시 권선구 곡반정동,경상사고,0,0,1,0,차대차 - 측면충돌,기타,건조,맑음,교차로 - 교차로부근,승용,여,40세,상해없음,이륜,남,28세,경상
2023112500100008,2023년 11월 25일 00시,토요일,경기도 수원시 권선구 권선동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,흐림,기타 - 기타,승용,남,22세,기타불명,이륜,남,31세,경상
2023112500100022,2023년 11월 25일 01시,토요일,경기도 수원시 권선구 입북동,경상사고,0,0,1,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,44세,상해없음,승용,남,69세,경상
2023112500100037,2023년 11월 25일 03시,토요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,47세,상해없음,보행자,남,44세,경상
2023112500100144,2023년 11월 25일 10시,토요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,자전거,남,57세,경상,승용,여,27세,상해없음
2023112500100185,2023년 11월 25일 11시,토요일,경기도 수원시 권선구 구운동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51세,상해없음,개인형이동수단(PM),남,31세,경상
2023112500100310,2023년 11월 25일 14시,토요일,경기도 수원시 영통구 영통동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,주차장 - 주차장,승용,남,53세,상해없음,보행자,여,93세,경상
2023112500100398,2023년 11월 25일 16시,토요일,경기도 수원시 영통구 매탄동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승합,남,59세,상해없음,보행자,남,62세,중상
2023112500100436,2023년 11월 25일 17시,토요일,경기도 수원시 팔달구 우만동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,56세,상해없음,승용,여,41세,경상
